,b0060,b0231,b0779,b1061,b1183,b1184,b1728,b1741,b2616,b2699,b4043,b4044,b4058
p1k_00095,3.962409667551324,3.9015747154894296,4.946621077548378,1.8630469995948995,1.867012785078917,3.7257214717008855,0.8853766678485162,2.0300437153272584,2.5692397225920853,3.3087661878554973,1.1024880512813655,0.6587204493373809,5.577608541854704
p1k_00096,1.8783596622037784,2.766056341719214,3.7518154236759034,8.8266162327555,2.3019643085907773,3.349333571275927,0.7815691783525864,2.662514756069161,2.5252492685437717,3.144618191998609,1.2817389143114184,0.5738751173250644,4.133414617919383
p1k_00097,1.7844155272282076,2.853216114888337,3.821842856643887,6.413176198608878,2.6985696636436587,3.7104195330288943,0.5903614552897223,2.036296397109671,2.6500564785176373,3.1541549079331683,0.9257634128281949,0.4458117597393982,5.145995990510384
p1k_00098,3.126124665164734,3.7413450751762234,4.398584038015794,3.794795348804095,3.5806433371751827,4.070893894628895,1.0002358711414097,1.477143197599944,4.489613353193443,4.266045517769215,1.5558863766892566,0.9304067567343368,7.301555865070873
p1k_00099,3.287766820830698,3.485540886518389,4.733021914646741,3.645511862314589,2.889765866544947,5.873928358877061,1.1434356917008694,2.0083287790105127,4.295538741933036,4.31154898184599,1.4967236213202677,0.8696407171564258,6.878289411008487
p1k_00100,2.1107541505460485,2.9872393127559174,2.6420162334078925,10.89828961415569,1.942666611887145,2.9103607104321028,0.6522342677610541,3.134467252010429,1.752796292660903,2.4125366379285857,1.0184861028529475,0.7785645101928012,3.374174550328494
p1k_00101,2.0500262185304807,1.832424641859883,2.6046077984484888,5.615676868666653,0.95724887654474,3.6094750559572986,1.1239438553105312,2.139530443059554,1.461137538479096,2.7108863132932783,1.272411749540426,0.9620217661075278,4.475721171218078
p1k_00102,1.733912219525653,2.2649766446960053,2.535622997379976,5.931016782224445,0.6072752953421866,3.046487065280921,1.3859626931051825,1.7678144460240808,1.4975072368545503,2.6977609668439197,1.3326980339422665,1.2166342012316689,4.475790055961445
p1k_00103,1.931625377861356,2.0376159699684924,2.7316648856841788,2.875592330468753,0.7619821050953104,2.260235093074015,1.320482147630629,1.1964539529551268,2.270319156995088,3.10897986233263,1.263237701165617,0.8420481366017294,5.4783784165392415
p1k_00104,1.807052146537159,2.2525387380347546,2.536842130058401,3.3836355130991205,1.5191968265944766,2.1998265166413864,1.0599601767422064,1.5338134077038343,2.1870381295040007,3.226909528141846,1.3024183551973854,0.8747512408090912,5.668180881909092
p1k_00105,2.3050175274341016,3.2594810755042505,2.7781574532716644,9.9333847329548,2.275810607737489,3.2345856073851174,0.90759675377053,2.5962468146135613,2.1811115884731165,3.043992543815623,1.3627389320500922,0.6367054255473428,3.439134514631319
p1k_00106,1.7846034078880997,3.416733134942262,2.5596169762712817,6.166427005683118,1.8079313845987213,2.768766294279929,0.9092977745162328,2.303357869400964,2.7964307746473227,3.20467510374168,1.257725130568233,0.506234300018891,3.016310036365471
p1k_00107,1.764446642302801,4.130893834860418,2.4755430960491265,6.621876457373938,1.4462664020771894,3.135274668208518,0.480977681098258,2.172366319626213,2.70830867112527,3.179378761652119,1.245002318544662,0.4863131564165183,3.012335087284264
p1k_00108,3.6245650971417183,6.653198446671115,4.537616890862598,2.693309978332989,2.583495301512261,2.970926208219453,0.6504219349224056,2.3826460082232663,2.2443749457223525,3.482194396669277,1.6133712906005528,0.4151304496410675,4.533589477322706
p1k_00109,4.5481725825140735,6.19751088847071,5.983329798918935,2.1326666788882163,2.483829280326066,3.752429078655104,1.0511086251280168,2.6777425272554107,2.6739318904016534,3.403753233966627,1.7440696514865637,0.5482600781640717,4.574308353808068
p1k_00110,2.78741128678338,4.206625642506804,3.291574044993096,5.690760788637339,1.6101569724893707,2.663814149218468,0.5922115602528222,2.919160108175743,1.8060724910429424,3.72370192855147,1.191512372209187,0.482063513484327,4.952533140078291
p1k_00111,2.823955314546597,4.118505167857943,3.6011303358731155,5.966255341907131,1.961262914411266,2.8637300596900768,0.6769340313093897,2.6273965440964195,1.9665605469302148,3.941341488782893,1.2481510281236927,0.5578845870466792,5.31947917211865
p1k_00112,2.4324245119636765,4.124961245125,3.4762692148592014,6.393067533916312,1.5892701476268896,3.628037880031689,0.815061507178439,3.1881466705981056,1.9820560916766232,3.718642683246125,1.2409157695170754,0.5423144689188575,5.210781945949308
p1k_00113,1.8875552739415744,3.454422015515536,4.917664432953226,3.033509072220248,1.6866202733502702,3.0041769937228398,0.669676114905106,1.2350617202437972,3.38297809354784,4.609461823474885,1.6395576516422683,0.6294393827125557,3.9079749860140223
p1k_00114,2.124269913238296,3.500039912888778,4.122229901837971,3.288065831491509,2.4916231484982414,2.560147168403515,0.7035987378755769,1.953412794165707,3.995611139145422,4.801537905722333,1.4793905230003193,0.500381004513156,3.599920662972195
p1k_00115,2.0925936249656902,3.4996199100231955,4.24496720467955,3.5221443349766224,2.820497581751163,3.101063828663352,0.6930843137054468,1.5737283579365322,3.970848126530382,4.925735361016899,1.588223747116376,0.5526853596792521,4.067630096842633
p1k_00116,4.1708870044613775,5.787227208837239,6.828906523874091,4.440258842013985,3.3488824836191977,5.53427052049407,0.7566322065106902,2.6547428940756364,1.9436366946384271,3.795169595284123,1.185997077631092,0.5785975486048245,7.80695221924772
p1k_00117,4.294449214296795,4.608034467524517,6.747687257511704,3.3889943790846364,2.478076077113948,5.435405800294223,0.3652518972401517,3.260760275582071,2.064555271039114,4.122711681370294,1.1252959347851663,0.5732264883228576,7.655605306786533
p1k_00118,4.357424257307336,4.980483733437402,6.276891568528013,5.072001443251184,3.3749271664039044,5.529597858929714,0.5483245391212407,3.256205167432951,1.958078149545877,3.915141383421876,1.1469574921126084,0.4609341847899586,7.4064604665853855
p1k_00119,4.787930822734116,5.215879944502738,6.273126598093725,4.63763114023117,2.285488685850123,4.614505663268472,0.4173651102018749,2.941840875157434,1.5848260650405488,4.219565914163721,1.131197281366033,0.5159236988399483,7.576159331871336
p1k_00120,4.6073525348474025,5.547154722490885,6.151365947222398,4.320688390416627,2.804422891100168,4.161984906131405,0.9541970703716784,3.655575913973149,1.4701604152086467,4.01904014187573,1.176993071649051,0.5403318216799439,7.52885416883517
p1k_00121,4.487353289740418,5.719475100162094,6.10348666029594,4.716624619088058,2.8203059376569084,4.797171519466856,0.5522950326658393,4.098039138680861,1.4513407185033589,3.990341043766394,1.1746149662231085,0.5302796669736553,7.673839383086918
p1k_00122,3.602774566503671,4.916912330992115,6.747396383065661,3.7441812960962784,2.228738299554651,3.678196375604678,0.8593604487018736,2.746907445574901,1.3994615202960976,3.608989732990583,1.0656171992036414,0.4511784078158217,7.077240171121954
p1k_00123,3.674073026535382,5.151415268452527,7.2077221956208914,4.754198909409339,3.360529571341458,4.079324908709292,0.3500098591804532,3.201352188529976,1.5617245826805128,3.399277518640313,1.0246438983833006,0.4848256215651794,7.522155085686978
p1k_00124,3.495716931081244,4.609359880605546,6.959103552072554,3.570008440020887,2.7593208308303243,4.212742254157118,0.8725322539755658,3.17131086213157,1.363276259506019,3.5983170450965365,1.1080627184715746,0.5302225557151955,7.143910112429477
p1k_00125,2.345749659699259,2.905523666575201,5.356514689344103,5.037015306257088,1.9167565196092695,3.187903533957414,0.69558146157441,1.2618487729526118,1.973494239356174,5.385726655989219,4.514490975464172,0.3825347859712985,3.944649139259122
p1k_00126,1.7145182524205909,3.022853483901676,2.3019036239332067,4.136083714059198,0.9868729943100464,2.342022525983751,0.7491314024753133,1.9602380514919613,2.2879877359232696,3.160094410973418,1.5214324245503703,0.6092066047130186,3.857237216238685
p1k_00127,1.673967416105207,2.6070519692575584,2.0638991315593787,5.376854074411839,0.8782684110838285,2.0932433400587898,0.3284556771605595,1.7859477545334217,2.087771961447354,2.828038314435332,1.2944988763935732,0.5927233019763589,3.0654295651498717
p1k_00128,1.2605352152832727,2.196741707642752,1.4983958967688862,10.60049058962158,0.8279261770047885,1.8266010946725224,0.7417956182240173,1.7754059951091687,2.0809065348126934,2.6629952736132854,1.1933897716885056,0.6941447271575559,3.503125682517942
p1k_00129,2.5232207299556464,4.660147590895572,6.171338965988339,3.9427985568493114,2.313186269853551,2.28059438340163,0.7850156321309343,2.449349756171183,2.4741415040356447,4.318142567297521,2.7378482216659004,0.347266819640733,4.331131405214809
p1k_00130,2.161849722594512,3.549037568022193,3.322994379815263,6.549188129695517,2.4488077502820564,2.7619472901047866,1.276193933348704,2.334006694415616,2.8314471546229307,3.918229380085843,2.46335303971924,0.4874531791859116,4.343119070165981
p1k_00131,1.871712634722393,2.689101459571458,3.974917851676868,5.389952563495994,2.630215990604234,2.641060852638433,1.163657713390197,1.820489256707248,1.817931892473558,4.104216204074191,3.213423601505016,0.3968298158627479,3.336847474004076
p1k_00132,3.192389236754153,5.434255768521293,4.394920787569618,6.00583913016062,1.673130876476409,5.201624531197454,0.4574741033884403,4.047397564916938,2.70906028623973,3.088281618334,1.2172350444050817,0.6063311801389938,4.731579487913932
p1k_00133,2.564783723364412,4.182546735695814,5.136140025904557,1.4055890827018491,1.7832872778697864,3.0001144552255714,0.7777141532192382,2.4677733914101485,1.5632541801192,2.9621158328837844,2.0310904891218486,0.5295520090027686,5.278091074991144
p1k_00134,1.81130576251342,5.00624320033215,3.422596564533863,6.947471422000118,1.808138675831705,2.4412464683051485,0.7085882177743074,3.346319023029741,2.727017599345531,3.1575196559594785,1.2985532796336448,0.3439961758688139,3.1983544213714854
p1k_00135,2.214352625526384,5.554365740534932,3.992636496554576,5.033881733215761,2.83075258789309,2.7983346204101065,1.0267404219103111,3.415612121166621,2.265258908512469,2.7135603898807337,1.2744563393567263,0.5832078901667002,3.6964198409971862
p1k_00136,2.9487944423325474,6.41385764657034,7.116344955241555,4.787112212479205,2.607893450053278,3.477853166616766,0.544202792611022,4.640579845722487,2.353659941819553,3.0932251643895285,1.7850826399463036,0.4080760572517337,3.4065145951973754
p1k_00137,1.699695647177887,4.007068884542585,3.251262583718348,8.073090485905835,1.803486888937012,3.347442360395682,0.7300100921354593,2.809733552651773,1.870137277388725,2.332449470024517,1.0208836423677623,0.5443076806543747,2.789727212293509
p1k_00138,3.9341161934571582,6.2823077426008025,6.347723577881267,2.372932143937811,21.089524831577105,14.821849241779786,0.8510599091141097,2.805374497120877,2.90134407464399,3.234477623385525,2.816096025527126,0.7687907297549171,6.338325081945649
p1k_00139,4.349728997229766,8.190455940344506,6.582294272479973,3.5149402686970106,3.4531668429006976,4.039691235173375,0.967610718725638,3.577433903418969,2.837522180921181,3.5355794223380053,2.33334870568904,0.3704850799278592,3.1770684251632777
p1k_00140,2.7535882799767983,5.011950072331315,2.97624520255457,5.536685734564197,1.1846856290675036,1.5536540838205235,0.8004503201812605,3.848641890220562,2.74160383113015,2.969629143411966,1.181707711132956,0.56495438356813,3.422487288114196
p1k_00141,3.601492959522031,5.97137022255613,7.173799648776039,3.620507245501535,2.920535507521909,3.625086395959871,0.948168024934684,3.684037898950464,2.476370417173097,2.656622561289371,2.106813250125072,0.4584926183547201,2.4452736417364136
p1k_00142,4.847230508372542,2.829088101809157,4.674385418528702,3.335663340933631,2.9712072321038088,3.109558690130456,0.9037801643352068,2.576088438859789,0.8695786586253774,1.872175696935553,0.7535463204266815,0.3656720350011628,4.635670839630053
p1k_00143,1.7601823636623617,2.5966354092561934,2.2314752232567447,8.608813514869205,2.296404013230867,1.7437772015222657,0.8140621341355699,2.5842192031175086,2.063209941745045,2.487460595955392,0.8572969732618112,0.4140773153662573,3.617603118860999
p1k_00144,4.160761397077977,5.984397466206653,4.003465520032489,2.571747725411236,2.196719961044277,3.874353038291244,1.5869840550334704,6.430453136850401,1.863801951937596,2.9205109885649736,1.9882141313181032,0.9427368089444124,8.76388590294719
p1k_00145,3.6000525306824764,3.8915370322047935,5.17768115547752,4.911669051088848,3.9064928428304464,4.355674112539667,0.9849844650469765,4.550815649884648,1.7350990019454615,2.435584412535934,2.399642018676507,0.8118016097939567,6.610377764255435
p1k_00146,1.8311586659933616,2.090794816957517,2.263739728341319,8.480380279739812,1.802298025590764,2.67329378298245,1.073351746485797,2.197270408678638,1.5211079933468057,2.695912301200301,1.2174306140215896,0.5964809467077445,3.287236129177125
p1k_00147,1.9296034302133669,2.489071951762881,4.216656702702674,5.625414133442261,2.565660796967152,3.883634578144413,0.9778565339054496,2.1427594728955817,1.2296073730950905,2.5726130878145432,1.5500994331253195,0.5633819427533514,3.757444146532333
p1k_00148,2.457425973394231,3.3616940828125474,3.3348714601507674,5.518044013170814,1.8339255315594865,3.2828065455822486,1.348714042371003,3.951785654418312,1.2275249199925162,2.447353763189829,2.0033753929282248,0.995919284393198,4.503017982509204
p1k_00149,2.578067579671123,3.6860923700016888,2.633861196301683,5.052394353848873,2.7019802511437896,2.8017694418522,0.8614002121460097,2.740187052935083,2.1123234725302336,2.8851128052116737,1.2791571425108914,0.6156822339339864,3.79357899823412
p1k_00150,2.299956488589319,2.927505566623996,2.9427302940021325,6.587394250951678,1.8708184878791367,3.2720514737896487,1.145694357027536,3.419101477520429,1.0955661526499092,2.43662962540608,1.780586539734594,0.9790949802556296,4.506489949006792
p1k_00151,2.761459487038848,4.004932526804793,2.026530256121293,10.386685467674818,2.029420077465383,4.010516135412112,1.4549548285459792,3.4028454932774714,1.5386797196107584,1.9121923165295764,1.6440126317601973,0.5441365256676224,2.6560649702264287
p1k_00152,2.211076577936596,3.5468303752157317,2.684103173574686,12.012220236138784,2.4743146971679493,3.744935224884096,0.9588157880522958,2.6982133539139537,1.596487761047934,2.189114467255501,1.8227340535938512,0.6999286379532416,2.882976975514272
p1k_00153,3.0500919294338606,4.087152635250791,2.9318355635531064,11.106173008821973,1.7088653850908275,4.798347355339491,1.3686616104324931,2.5965985395801976,2.1738073068727664,1.984896024292824,1.3933773153146596,0.751793807962444,2.1383205664773888
p1k_00154,1.774518840591223,1.875977971190532,2.6584006796798056,4.009092662479602,1.1181457288010832,3.008020728976964,0.8979130334937847,2.6033238712270097,0.9899303012562052,1.8818245263514917,2.2305536643819166,0.6689668400748696,2.634335982015817
p1k_00155,1.85142690433928,2.7265739543669496,2.4982436799290726,6.020615169365693,1.4376276772152334,4.248733287792662,0.7239990493070604,2.293079542355449,0.8511232742719027,1.1444413325727647,1.4436426570227368,0.5133362769330257,1.7853475164359605
