,b1072,b1080,b1081,b1878,b1879,b1880,b1904,b1937,b1939,b1940,b1946,b1947,b1948,b1949,b1950
p1k_00606,0.0740226126443514,0.2184094852247115,0.2416433326465315,0.272741778336157,0.2032623260961345,0.1099962186456874,0.1328972563734457,0.0292728841209802,0.075369385008982,0.0920506184050956,0.0921393870637675,0.1748945348056346,0.1824100775602451,0.1620283421646157,0.2011723941166375
p1k_00607,0.1093255176783814,0.2434870701028123,0.2403978122638323,0.2394816178802747,0.2415639627208558,0.1074003500038372,0.0957130318440987,0.0173332009363948,0.0698469590432517,0.0907578701279242,0.0727964633849961,0.0800280418727033,0.1561530094502989,0.127294481530329,0.1969411332465975
p1k_00608,0.1065507587700195,0.0864384628525386,0.0951701154208746,0.2104055151258987,0.1619395719136512,0.0876915458178938,0.0803142546632642,0.0267206288836213,0.047824936027739,0.0594349926362946,0.0427951396883679,0.086460558816929,0.0636705150548746,0.1198109054943325,0.1246075397783046
p1k_00609,0.0909883927577965,0.1019797313049447,0.0911493590696872,0.1851499027696735,0.1654523441275239,0.1381823909464013,0.1928636147081661,0.017786480613725,0.0527194288560582,0.0704022731204207,0.0539004782106378,0.1352711004028582,0.1147387493536037,0.080136035968287,0.1817961713969478
p1k_00610,0.1381997226951568,0.1037776671009227,0.094438297851271,0.2819039533198063,0.1988266131256103,0.0880278803291273,0.1020023766910469,0.0280789740963913,0.0504444513960427,0.0616401385986454,0.0571401426031462,0.0547430922827418,0.1231561797036774,0.0774522792391273,0.0827692614196339
p1k_00611,0.1651002756411825,0.0645975687657968,0.1082085452735573,0.2287547375053801,0.1565615734060468,0.1153771501446587,0.0854269736875633,0.020289915668195,0.0474024255182804,0.0389364329512095,0.0464766138094045,0.0878772879177907,0.0483479102024019,0.0429185329598775,0.0956552333109712
p1k_00612,0.7066924044150377,0.6631923691280979,0.6816172353146311,0.6866137324663634,0.6064665293997017,0.4833542084422652,0.5655282631317959,0.655669100878848,0.5624463356404181,0.5588174855950733,0.5605390678277582,0.6005461572092989,0.6641146080747343,0.6021456547589479,0.5040535793331173
p1k_00613,0.6965230448056764,0.7137068597307218,0.6867156249638445,0.665996462765301,0.7429764676444855,0.6048627959975905,0.6223892969337095,0.6035637586149142,0.6616138019269004,0.7574069564942681,0.6605577667917493,0.6088466825440169,0.7239881991511332,0.5429163569272525,0.5405456858683335
p1k_00614,0.3047573040244043,0.1140139798714714,0.1169917603118774,0.1757083255513421,0.3873960612776809,0.1477686697981474,0.1362229892537425,0.0770757165539246,0.0817633841363518,0.1022812595438248,0.0624365771763445,0.1085407105211661,0.0996321750972038,0.1149171680006515,0.1063500937367373
p1k_00615,0.2880491185118536,0.1151773303510851,0.111367181697861,0.2406540753662038,0.3290436375442498,0.1365227898965398,0.1039100343657085,0.0838988472649239,0.0727520815206707,0.0949986489419965,0.0862802959906872,0.0933924890982923,0.1031777783088015,0.0980263046373058,0.1689449386299879
p1k_00616,0.1098134188525513,0.0810902298983741,0.0883343690681477,0.2846703203417733,0.2762087690534384,0.089411708468172,0.1302661363082392,0.0372306828704803,0.0391137182474993,0.0946718104569783,0.0191556533574567,0.0496942105614229,0.1099063219178852,0.0574765597368091,0.1703412569841799
p1k_00617,0.0787328785643647,0.0605281802077172,0.0770341704076395,0.170872589620172,0.2791638974797245,0.1060081341408856,0.1562008450905495,0.0484330601512297,0.0536181246998051,0.0692827769177611,0.0322617490136849,0.0644696075263923,0.0662321234477456,0.1764121216449126,0.1884652093640994
p1k_00618,0.0673349464566857,0.0539928157058533,0.0563377509695824,0.2933700634953166,0.2562261495951156,0.0936516235788452,0.0818068541498312,0.0408334418882123,0.0561194212502949,0.0591474840362329,0.0268740335436889,0.0664305266440159,0.0820312247100038,0.0731244302462342,0.1426372455743441
p1k_00619,0.0929849356811574,0.055332498486372,0.0569392921768104,0.2042516245146959,0.2343536732742788,0.11055552779001,0.0611081431601369,0.0462700678921838,0.0509556995686898,0.0516269342267226,0.0283861501669528,0.0439473038338813,0.0705029076519609,0.1027014527950224,0.1009244449064478
p1k_00620,0.0788483007919042,0.0652364621794302,0.0399764781145887,0.3564958046964696,0.3113754431875614,0.0761867647439523,0.1523421793782074,0.0579709889679928,0.0599912483542795,0.062735034799749,0.0240848415342964,0.0422991434044727,0.0870124953518849,0.1147196461250579,0.1769027769283779
p1k_00621,0.0890248210601407,0.0714336402500234,0.0657972002006156,0.2693924633567587,0.2847453246420489,0.1075368270700541,0.1110458731931356,0.0546588205739146,0.0514126346363552,0.0680973560769603,0.0317687688737292,0.042369993041773,0.0654923411902843,0.1730401420685616,0.1774381715206614
p1k_00622,0.0674938888837445,0.06653550337343,0.0559991219681343,0.1398498751527735,0.2231960291936153,0.0987362749235026,0.054944561758247,0.0521080677658666,0.0633460131238769,0.0395401867439945,0.0429655805199795,0.0361959851745943,0.0792234322132827,0.0993723426209971,0.1354250795148124
p1k_00623,0.088206425522012,0.0719881169333648,0.0538735975371703,0.1462618939624866,0.229953141450105,0.125877365947735,0.0792746957161636,0.0422131725795165,0.0533292765062753,0.0971847291484079,0.0391647673608992,0.0453777906143833,0.0666879085699164,0.146390720779865,0.1802078552964368
p1k_00624,0.1185143617662761,0.0598876901788264,0.0677993740908523,0.1793415062633337,0.2965039067438999,0.1072040649595706,0.1142652388052881,0.054679929610939,0.0563209455797391,0.0773543793435803,0.0365626497580874,0.0382100952428319,0.0719170491679763,0.13220780965539,0.0994966149023173
p1k_00625,0.1062385153618305,0.0660056957585338,0.0594128260458527,0.2248499881364505,0.3021170129160167,0.0949959393335604,0.1504297123139203,0.0630921879256634,0.0622985067700477,0.0908894239544202,0.0251459257570588,0.0536640155394355,0.1015600230750676,0.1485611558356868,0.1296161994658674
p1k_00626,0.1110315223138081,0.0596606110002808,0.0712491613001134,0.2616675957730415,0.2664481881675274,0.1095113013575488,0.095986656099138,0.0480911960376877,0.0460695938049885,0.0573701954011821,0.041185103913745,0.0503131668874472,0.0587978722232762,0.1063657107162478,0.2181899365941492
p1k_00627,0.1056180018463091,0.0602854213191829,0.067526725107094,0.205293018221362,0.2550178916608052,0.0989106964297832,0.1046120252955232,0.0379904740375184,0.0520493610299811,0.0652827625999632,0.0333467195282333,0.0516865564493152,0.0869998567673265,0.1185407805163573,0.1577710996225144
p1k_00628,0.1042594946229171,0.0465462732644104,0.0641186067340042,0.2260530024716532,0.2355174602318234,0.0901948743080489,0.089666841925258,0.0323991289718669,0.0586236143837794,0.068851787992062,0.027783604819301,0.0788028007498639,0.0816915168176004,0.1250896037844912,0.1821860408811592
p1k_00629,0.0816689999496865,0.0674334231098396,0.0636059312389642,0.2108252800560035,0.2624129495651092,0.107201863527578,0.0896014171761739,0.0391238104461121,0.0507924194759507,0.0779842333856273,0.0380437266381487,0.0416881404024073,0.0889034460686387,0.1112211477207173,0.1957906338952835
p1k_00630,0.1054982361875419,0.0770021590461279,0.0738978711994753,0.2294880795751079,0.3174163462832272,0.1102776351488609,0.0897067496086799,0.0804026568904818,0.0644289304151903,0.0889137985016775,0.0313298353488652,0.0452613554146612,0.0927021863528008,0.131680763507437,0.1497270526630838
p1k_00631,0.0894528700881785,0.0707414572697016,0.0852931441014959,0.2494014888931227,0.3123992136189241,0.1058393873614867,0.1698304579668566,0.0620275557673217,0.0701965984943632,0.0864821609675679,0.0352911499785905,0.0471981154725077,0.084652094817202,0.0806413176292338,0.1532146520340382
p1k_00632,0.0943387728649306,0.0770208803241721,0.0633600051101531,0.1620059511091391,0.2964759921613561,0.0979663267073772,0.1572854189619223,0.0389706555116307,0.0410504127163761,0.0971231054621327,0.0451049967841952,0.0617148426126603,0.0721052621711874,0.0669324590466784,0.1639167487110515
p1k_00633,0.1138978338716313,0.0637094342781391,0.0703720450814762,0.2910292168927179,0.3029667135483469,0.0938515054890307,0.0936989634302689,0.0550336975299397,0.0621358032895969,0.0673489521552178,0.0394025905503394,0.05158557460883,0.0877350375202738,0.1615184622878968,0.1881955789374707
p1k_00634,0.0969594850546856,0.0804122456805919,0.0752031320213396,0.1344786648217951,0.222700142132385,0.0711028736340565,0.0591626349507882,0.0458576258313492,0.0495833523112344,0.0620595900911322,0.0235331732962116,0.0338238808278511,0.0557245610712973,0.0799691108299364,0.1357023747677108
p1k_00635,0.1112360587421996,0.0663026362728572,0.0603308757252345,0.2546792032391756,0.221142541311811,0.0883337823765118,0.1002464975326959,0.0402012690919029,0.0435536442120869,0.0599650115015322,0.0159177710051356,0.0468988396533946,0.0503302031051737,0.1053860002894517,0.1211287103252941
p1k_00636,0.1257548277043709,0.0756203769464488,0.0472698944663972,0.2799242247869692,0.3240087389126344,0.1239667332308882,0.0965841877331246,0.0455911935876064,0.0638237760266661,0.0489073530880088,0.0567429421406336,0.0504896299565644,0.0944015787951662,0.1190928327836813,0.1826743751970319
p1k_00637,0.0732423191153712,0.067101586915698,0.0653039459692678,0.2374591123628538,0.3007378781631635,0.1066536120104182,0.1389067057966871,0.0341285847741929,0.0761329580177337,0.0644456498210958,0.0377157897294188,0.057496918806816,0.0845528707933317,0.1178920327425282,0.1981141076627751
p1k_00638,0.106252573373989,0.0675434502451122,0.0892880389069799,0.2702186924421724,0.2636920919583151,0.1037196745099362,0.13231876680016,0.0542035461837839,0.0724900625963627,0.095560734306513,0.0321793708737981,0.0702360905166839,0.1061077881595781,0.1027980643870825,0.1803637766235616
p1k_00639,0.1079292895025446,0.0863029191594761,0.0665770622783951,0.2277876254563001,0.283012526867015,0.1244509090830647,0.0888315058571853,0.0492989979175714,0.0623911304179704,0.0856221154141617,0.0503807935350985,0.1081720363433994,0.098254237202965,0.0807641538342945,0.2297952896502912
p1k_00640,0.1267446514727807,0.0914729517805283,0.0833457374737224,0.2211211154998872,0.2615867627258496,0.110895235036361,0.1594613136091863,0.0705440254123822,0.0523822384531634,0.1040204176714225,0.0393621677207913,0.0359902342349769,0.0972334757684221,0.1104183072100729,0.1608879775550108
p1k_00641,0.1217009754829727,0.0879582311531062,0.0562899458662769,0.3116219561516677,0.2977991575975726,0.129032582671283,0.1366105121414548,0.084188171380882,0.0594562720782439,0.0687794868752256,0.0413531769599405,0.0509432913268732,0.0909485830785447,0.1456188407096376,0.1409100132303561
p1k_00642,0.1005740006598184,0.0560230491533868,0.0743252989935728,0.1798949563564113,0.2660882743560474,0.0982950404249975,0.1153855874012591,0.0737151386606863,0.0501102012818977,0.0766991948320315,0.0282650437442516,0.0750854135825182,0.0746554418183624,0.1394888513174254,0.1794243996990761
p1k_00643,0.0939017667183357,0.0660414008588322,0.0603316318026016,0.1361538051794746,0.2687497481796015,0.0969995045764465,0.1230310797413251,0.0322219793571458,0.0544088986593885,0.0816897167526984,0.0340664826808632,0.0625985636705231,0.0878952223311338,0.1371858440207477,0.1437271133228385
p1k_00644,0.1004451532548658,0.0794231399297809,0.060407736604628,0.2800650398416944,0.2949023250580022,0.0920548706350389,0.0989188570811773,0.0696117083026559,0.0473397296726658,0.0964092609651726,0.0382297854010226,0.0396942847807243,0.0773961979148986,0.1279875754717814,0.1638944644249445
p1k_00645,0.0924041106235666,0.0625381438273664,0.0605379247325655,0.2258564371773049,0.2879878813800841,0.0661460671092637,0.0791989833900207,0.0430319099727556,0.0575453540638626,0.0715484713011017,0.0262109072970094,0.0625013974436602,0.0645367243078619,0.1125844537180256,0.1581379620778198
p1k_00646,0.1166075206611769,0.0766768697513805,0.0861366998512596,0.1946100554731947,0.2530540617105434,0.105957445588184,0.0876299449622402,0.0588151397591049,0.0703782688677011,0.0905571426029867,0.0343426079779624,0.0380273639684449,0.0531202070424507,0.1063217713694266,0.1160866624328715
p1k_00647,0.1228286445303407,0.0967281006042119,0.0963959239243858,0.2103664995944132,0.2940544364570133,0.1158747363178319,0.1211890862436407,0.0609975635538705,0.0675497752179872,0.0864267095500825,0.0261957792146151,0.0539020596487425,0.0760990825005356,0.1433273103785565,0.160039400427701
p1k_00648,0.0937861948096733,0.0572140567422418,0.0537307528956126,0.286752580243023,0.3013233092746522,0.1145484490301487,0.1180384920841371,0.0590065166903775,0.06175008042802,0.0664802198807802,0.0301138265181215,0.0542240561839152,0.0702116907097841,0.1702320710745923,0.1188207613555225
p1k_00649,0.0959488030960404,0.0740260400332381,0.0606127619604451,0.1879507939757683,0.2421773363633439,0.0977832148298756,0.0935255108996624,0.044235320309834,0.0535548879180021,0.0658221512626276,0.0325380608855425,0.0282094650329789,0.084320780482057,0.0427874467798641,0.1201349505705276
p1k_00650,0.1052786555039713,0.0761027490401738,0.0642843938465881,0.2118103052666391,0.2446520144505332,0.1054987602814879,0.1384201837387604,0.075164501050955,0.0461169348802631,0.0809929312573155,0.0340400629449192,0.0533986807930909,0.0853677798511043,0.0855549683149652,0.121678130546366
p1k_00651,0.1183169441742697,0.0601215340712367,0.0686878738729717,0.3338823765127172,0.252724868026771,0.1053701247927676,0.1109991790073742,0.0484870186216624,0.0563594145292378,0.0699659945461865,0.0194650388315388,0.0617301390787835,0.07968455087871,0.1071621379248555,0.1483712356910428
p1k_00652,0.0767703402800776,0.0777720938466897,0.0664016476777648,0.2151052764404357,0.2536825439135273,0.1149063499138514,0.1036821537992138,0.0421702177395647,0.0563205957549933,0.0600993787068909,0.0222111903252598,0.0282094650329789,0.067301896950911,0.0953960904682034,0.1140294298774209
p1k_00653,0.0620514316151522,0.0540188406370288,0.0503513182077042,0.2080498081303299,0.216067798294458,0.0894822793907144,0.0757794401687937,0.0444423625972956,0.0506247658021809,0.0583078676977129,0.0217393352013242,0.0568958768963743,0.0658857341951398,0.0692417385421285,0.1788186272879844
p1k_00654,0.0709178482660473,0.0708207121353624,0.0689096172303102,0.2150813246225518,0.2730156801206185,0.0838682101067178,0.1024001799690748,0.0451675500700106,0.0637807626167118,0.0671756789512836,0.0222095884837475,0.0522072088399178,0.0792939126224123,0.1027480471408303,0.1541281988039504
p1k_00655,0.0827942618613421,0.0790169223640857,0.0697774596354704,0.2464218666935124,0.2271987623512142,0.0695990681291669,0.0800344122737639,0.0469572640188857,0.0462577374150868,0.0513957333729869,0.0273309506103858,0.0535079160414754,0.0778034033205014,0.0754315914844316,0.1513118577745716
p1k_00656,0.0853365565993235,0.0632525340037831,0.0679446548475438,0.2879455640786826,0.2294416090865854,0.1015258648463255,0.1751249523228314,0.0576541387150079,0.0530628631354005,0.0584635723783701,0.0257230460882761,0.0566312301980333,0.07696754370611,0.0991398257961698,0.12990693326021
p1k_00657,0.0979406404280318,0.0558146821243493,0.0432368564653169,0.2303645348870269,0.2557012894623204,0.091986807385468,0.1508994031793016,0.0504948828562072,0.054526694358965,0.0768990367985127,0.0291236718677342,0.0610556377908824,0.0653123172266612,0.0788235061130597,0.1595316851161285
p1k_00658,0.0865697882574855,0.0737216856058126,0.0419511479995517,0.3115769109046107,0.2450046376293779,0.0730954712687165,0.0633237954776313,0.0592428597997441,0.0461331495490814,0.0775563004699698,0.0293251391867459,0.0614300132199468,0.0826911053613287,0.061218160150053,0.1669841758263013
p1k_00659,0.0925451254830934,0.0677775170701467,0.0434430039880029,0.212193687410438,0.221234308835345,0.0973252547450059,0.0491954135252187,0.0397846236542931,0.052929853496633,0.0613664072785088,0.0431539075091481,0.0558271705856729,0.0587876029179507,0.0882620204885402,0.1025380767229058
