,b0167,b0447,b0462,b0463,b0684,b0950,b0951,b0952,b1277,b1377,b2159,b2237,b2895,b3035,b3160,b3924
p1k_00885,4.293044848996381,1.5499725928067858,2.133957853501225,1.5508101676649906,2.46716240993279,1.2740343031245926,1.7145285810322763,1.800863336310461,1.897676289458976,0.5548889922235258,3.97010528249152,0.444581568489466,2.008934635290659,3.201774368670185,2.1417922289823355,2.2586063610952505
p1k_00470,4.620542560147125,6.612129387915177,3.445722225649064,2.2269199577909555,3.785992964019564,1.0321840653454304,1.731026156537379,2.116563589000687,3.618149857022056,1.231559912296648,14.11041452282102,1.2711482915217094,3.2196682679618727,7.528960309551253,4.890747049356296,26.673640983524194
p1k_01049,2.9334537520884165,3.0508623411740623,2.014966675803347,1.3961760944860573,1.9594102855619548,0.7393556964282397,1.211160518784399,0.7849094027902623,1.6264741202549853,0.3830691505270649,3.3374518706871665,0.3047738696437339,1.3808023654550488,3.837657233732602,2.044450277891483,2.222959381828542
p1k_00182,2.9424707944713586,1.2712915042343935,1.731785013132643,0.9660633176299744,1.700916261572434,1.14392836758857,1.677199135419755,1.434980969207826,1.7641685515628167,0.7109639634225379,2.4212851884526847,0.5220117164367464,1.3376762098323944,2.507016471197056,2.8122733761235947,1.804959888801312
p1k_00308,4.661431442508954,1.9609997749315071,1.900124596812041,1.172013499605842,2.021173776227325,1.4950961151646331,1.8185486325619824,1.6894392896997397,1.8311970526189023,0.7200240101481633,3.083571236182946,0.8343203010510689,1.6374639861320015,3.828541088886328,5.506715737871391,2.5088347191304194
p1k_00821,7.740079810604265,5.748370704673517,2.118726836240477,0.7932742391229917,2.8365763879525847,7.470893900410426,6.897395164322682,6.740895628891649,3.2303213493909326,0.2563963238212062,3.871562065412201,3.687669496952572,3.8724176891896103,2.652068090802566,8.853098233208133,3.315489849213755
p1k_00087,5.831537107826378,2.3670997174675565,1.011412876865515,0.623691126011328,1.8308614693395189,0.9726248423709124,1.4351646005370808,1.2640054201661837,1.7058323666183215,0.6562156527348112,5.017987711038655,0.9054712517851528,0.9741622646342428,4.145643936605048,4.389320110919521,3.130877084837253
p1k_00341,3.1753406358792886,1.6967038738768592,2.08101612564301,1.6851432915548827,1.9927912635682008,1.4390060063755352,1.837139840570976,2.0205058014694144,1.7065951888230175,0.7974263089135093,2.4188202708540976,0.6088061725705357,1.591066762699772,2.9335201988470776,3.811800814014864,1.9644302950846488
p1k_00345,3.37521542952303,2.1450155924683743,3.327937029684578,2.6869623238435896,3.029384397709565,1.8723410392711364,2.1094852626630973,2.2900459158705573,2.0237600976394123,1.462735443370773,3.759498966026315,0.8496744228603963,2.219088105723541,3.762562734874971,5.203138996933414,2.714677849611796
p1k_00992,3.3193057908465646,3.153829558069841,2.0048792563605056,1.3827701159685242,1.915296256653463,1.1816247959979862,1.315776119057954,1.1838680362376277,1.487179619974308,0.7023240010112567,3.205647929028212,0.5089684082211177,1.1711488586154584,4.3289959519733205,2.837004422276529,2.8656276886824505
p1k_00340,3.0714796543624434,1.2864867389845251,1.4459364463027238,1.1406681484620276,1.5339579189050652,1.0079636595879329,1.2453067982441688,1.4319371868436068,1.4346139891839864,0.7087762857198284,2.430163026379876,0.5828283670842308,1.1733803968223169,2.2396500530867405,1.5432756630514806,1.7852095306454618
p1k_00609,7.436426822647197,5.504742365491981,7.401104914506821,3.795521098700105,10.238156325677116,4.4895096260239615,2.9868495475681893,4.168850293793549,14.744742616933404,16.86875533711244,22.82754838926518,2.590276911345679,6.984880442623562,3.350456278154748,4.072367148814232,20.48845956819579
p1k_00823,6.726842849275695,8.392503601308663,1.7036308050109674,0.8130618649902067,6.277832136970575,7.879472652941144,8.337269867279085,9.202390199178447,10.350051052359646,0.2563963238212062,2.291743498864144,9.31883102636334,0.797664979394528,3.023085594888795,6.864749630728016,6.479677841360846
p1k_00343,3.264152936181933,1.6347016669999002,2.0861969120577077,1.5627796562772638,2.163247703204176,1.522799376028324,1.645639483404563,1.783417556780635,1.9365194008274016,0.7181810253679315,2.5843327948915893,0.535812121116126,1.7368381335271226,2.701541830557572,2.3991800802559893,1.7305321314204922
p1k_00040,4.990713793623461,2.0609559618497557,2.020590646753972,1.0262529814180463,1.9960721439809308,1.2002230641501963,2.1180372915721337,1.763088977744525,1.966845888145916,0.6794437934550034,3.5153335712001814,1.0142597901530894,1.2482331249740417,4.412554504189076,5.027039001709582,2.8630908697252573
p1k_00687,7.349198489489745,8.776628428156092,2.971877013562785,2.122179272843567,2.807364038013074,1.9076710933127132,2.741545213267213,2.8855311391984224,2.4193947606721338,0.6246861282842483,7.66744419113965,0.8742802622728254,2.338996992750648,4.553226575237891,8.831588625310362,4.626755839365271
p1k_00098,5.332269018960672,2.6248336913232104,2.8460316059187827,1.458568490805162,2.241962286601561,2.2164460257869023,2.7242903994675287,2.2387206539847955,1.9690445323700656,0.5916857762044193,4.497182454698381,1.1151230553070437,1.6015539802098506,6.342217001896629,11.496855372115313,2.2029099647778203
p1k_00714,3.2308864479674946,1.5654769288201411,1.4391256143235216,0.8588932208924368,1.981916824474703,1.1576406960934345,1.873976746986558,1.7564233998550949,1.8787932427518137,0.6852044034615477,2.409733731366701,0.6088611572717841,1.790677510744216,2.6819686060154537,4.680789269831262,1.6448049835075935
p1k_01017,8.76231194738619,4.409131206196775,1.936336205967692,1.3243884893460214,2.87669904721461,1.277695398715451,1.3261517468582975,0.7417290799935234,1.5272826733084628,0.4164030505671492,4.546688956415124,0.786115065217489,1.217716443518137,4.575396114604764,4.3415736638258045,6.789395109696667
p1k_00151,4.829090259429895,2.488900025243092,2.275753225491652,1.1816443058953403,1.8208591448518936,1.318879293134821,1.6636530587693092,1.5964977071325277,2.754822126770013,1.812194270305076,2.481504515091003,0.6120452094000348,2.916458474679944,2.919415446604039,2.1288449088926136,1.6596742824182968
p1k_00041,7.269916907940345,2.856333461297374,2.280871241090648,1.3928391367056832,2.0901879085945847,1.2318269584112962,2.1785765841040377,1.848459458622027,1.415268243609395,0.7537051366294175,6.678415290013449,0.8759464154782686,1.145428201754816,5.441520877424711,11.358341016319295,4.434153287946304
p1k_00630,5.618472095388243,3.5929531982707004,2.71352182698631,1.807610955843352,3.143747844860336,1.6973338996380332,2.1684014197012047,2.3774398912581267,2.0910082643403114,1.13177417795473,5.082491561017419,0.8975193488694957,2.1900476062618446,4.0699985902208695,6.32828420044478,2.6961322179072518
p1k_00482,16.06545882051381,5.598056419090237,2.0571020338923183,2.2601262372064785,1.9827850839723735,0.8099243890952216,1.4168182038047947,1.6831082728457516,3.598865273861815,0.3749800889175696,1.952066439603023,0.9987111334062015,4.098260513439247,3.438708646020793,4.499711566641805,13.10015887904267
p1k_00930,4.492999846033104,2.8867827161414064,1.9362509470094056,1.09316875904971,2.61333672486283,1.4773371096972776,1.964317851750453,1.78175934157882,2.082360688452583,2.0997873656975057,4.4343889237602205,0.5745028227135731,1.6009501666691477,3.3356910712220835,5.658752860134676,3.291837827783106
p1k_00300,4.746284727793909,1.4789823913756228,2.1896179692741717,0.9369935677495226,1.8594791390963024,0.8677147990049486,1.31563994230816,1.5916472654235774,2.35954214092781,0.7009609786117911,3.7516664993506974,0.6294656360554223,1.6574411852461046,3.222411539475289,3.871229709025073,3.0563618059129545
p1k_00929,4.461651936211815,2.0150657031139696,1.8886887639176264,1.4457420795039302,2.157568021085094,1.1264853439411098,1.4987428925922603,1.9384158715176016,2.1838163139495554,0.5418979358729671,5.038608366882269,0.6801160572724199,1.3824440652245302,3.008624917330074,3.96778525630882,3.323716956718074
p1k_00266,4.6568922274633495,2.347812252306248,2.2467088905418,1.3649542566070143,1.9739300648761648,1.3456863316570256,2.30976113533776,1.9033544065561,1.883413800447345,0.9167600521132092,3.510666272343692,0.7041339529063648,1.4555602546923234,4.193782863793038,5.371567881359103,2.255376519902859
p1k_00236,2.452834880110102,2.0893475807222943,1.3969768462519214,0.7767939998909048,1.9652095498128992,0.9677256855511036,1.469822703791967,1.523714233928669,1.7760602294392307,0.8682320298795201,1.698221535214164,0.5500239408678579,1.2632194105286336,2.538265361456161,1.982423304060396,1.7616942488498954
p1k_00199,5.939117193468954,2.408221716299832,1.4315925056902583,0.9787357355129488,2.232917933785444,1.2158549487872885,1.309619165078615,1.6521641634658408,2.3600656341477104,0.873424593178189,3.750602972172136,0.8096552824291874,2.122620945373318,3.459733811895577,2.309140321188819,3.640270141925994
p1k_00679,4.674579296155523,3.105875538644454,2.22087273264404,1.4606089412022352,2.18910166502609,1.367989739899324,1.8442833149647664,2.08355593482465,2.79286364072431,0.6254406694371676,3.0745688619631526,0.5342697241118105,2.1585340603377112,3.240041643307197,2.6320835626217485,1.58024367758893
p1k_00188,1.4899594565080383,1.7394316015037248,1.2619537782080603,0.5817462194550682,2.1086507610824428,1.501572665542216,1.8703063635508133,1.968029030263332,2.217123185465196,0.9506109183158304,2.172115425646873,0.8684113044054321,2.0341126307711512,1.8575057732557427,1.928012292794014,2.106129669972629
p1k_00356,3.461800972177121,1.945364186929574,2.1913678627681787,1.4872949120977397,2.4530595806026407,1.606807559441619,1.7311568521753369,1.818782107956433,2.388888474389432,1.037434188228017,2.6998562135800044,0.5885693495320004,2.3426814031272327,2.610599191238008,1.723274584368549,2.870178191816707
p1k_00834,4.166011981117813,7.789501083468766,3.708110471178252,3.699476497454053,7.406215875717912,3.211413615775151,3.0468924642925628,2.54049202291585,5.016315506400897,0.2563963238212062,6.563890138277736,6.802043125760911,4.457610574770632,3.130899269275493,2.6372055059776205,24.95852536359493
p1k_01004,3.705443825050644,2.2584453737322083,2.1749090108365143,1.3847194725767094,2.045463911919063,1.3096219008735042,1.9770582485130093,1.3735178609009473,1.732327381730409,0.4323446537065596,3.611624515564731,0.4740168332821441,1.3991332651107715,5.029192903261221,7.085239364445597,2.514660372066761
p1k_00220,2.862380197806613,2.1588765667099508,1.42140300798228,0.952401085644399,1.977766132459927,1.6168230458732673,1.626395307258172,1.793793213971464,1.8027700744025488,0.7253718058437538,2.252780867579303,0.8116199795207675,1.5018288881490884,2.88605491000111,2.954128931237224,1.7223491334596734
p1k_00983,4.41059045667237,2.0532089951579136,2.0423812043925147,1.3261337638068345,2.833518930233183,1.5960068299764287,1.716655370653971,0.7514722446903592,1.6632878215602378,0.6194499583233959,4.395103692411644,0.223903669931832,1.233069583559173,6.195023186428976,4.596208545069849,2.5451613950682552
p1k_00669,4.083379554511687,3.475762295836535,2.4950179597220368,1.4680470936006171,2.3070799749170985,1.540812168394465,1.8625537936419756,1.72517389758922,2.444184810713894,1.3880443492439474,2.605816514150649,0.7095798983196525,2.0614461240114803,3.215772484794447,2.6127130690872367,1.460276236664109
p1k_00208,3.4666555587886845,2.0616398830421847,1.6985544164433404,1.069990324714868,1.8478612019012155,1.3413362289621515,1.834937868189897,1.6768455684791554,2.06689047197394,0.6436315442230643,2.8519100857848283,0.9351801392210468,1.5852658613962731,3.1921711217879616,5.581842244152038,2.5398438961087395
p1k_00147,4.022217187375512,2.71726962648507,2.1625816238769477,1.2764859419023873,2.3772146367461797,1.2941228447965083,1.6616908089470634,1.7920803440138753,3.0181429819601937,1.1275070435440908,4.005290849411532,0.6380411949196468,3.2226131064524908,3.529790503703125,1.840724039932089,2.587985601522421
p1k_00809,3.8672875008306775,1.2561181917790565,2.020047361546329,2.1241173147989505,2.293701347710944,1.3018086683708452,1.7165112819631907,1.7928233773037805,2.285007405503384,0.7082433074552615,2.7927434273798077,0.7377956193749058,1.5065726212995911,3.247946810775941,4.337470050207767,2.1932298085626223
p1k_00665,5.451473940547643,4.083899008404966,2.4258039648511684,1.689455129504282,3.455692111739743,1.4259817063756466,1.932877009451345,1.905466566797569,2.6533182631707204,1.060324375503097,4.1686215331864,0.763024664347468,2.0568774072795883,4.348536753639147,5.626116489128724,2.660357098104193
p1k_00261,4.910172138836791,1.2896922197754124,1.2631743624261251,0.6783317706679133,1.9774551597595784,0.7612657015486272,0.9496292063338244,0.8928032518039309,2.2692921477420493,0.6953367576776168,3.3373414674988324,0.6087347638488335,1.7250734759452633,2.6370935656072017,2.7410455183821383,2.192671431895722
p1k_00597,5.125006153541771,3.313657775162719,3.078440022019982,2.214417093024547,7.55438680161985,2.8998957056894765,2.6318303406380466,2.440616992591583,5.297590897402695,48.97834563576185,14.890939916384191,3.905957509821233,6.051748256202294,1.852663190354372,6.43450552818718,35.31208158435832
p1k_00838,3.3352673835538886,7.37971753841336,3.828587334769733,2.4262580616633835,7.461932594852877,3.4081816821798974,3.277752372013968,3.584123996750108,4.773538078747554,0.2563963238212062,4.700367183617093,5.787136231874693,4.269509997287884,2.617857486623925,1.6939580008490058,21.45363529605836
p1k_00793,1.607700706473577,1.4786123853024424,1.209050323734551,1.0697380103226517,2.6265298488550064,3.295391253305528,1.4095896395162872,2.7822432143254,1.8465247692207007,0.8343975703418302,1.8265750810127812,1.1680525213044954,2.6161532078912977,1.455287192524756,1.7764478340067238,1.267947219280326
p1k_00947,3.953682069644449,2.28258799153515,2.0985374328452084,1.437937944960771,2.304385191839514,1.758125978693086,1.866372341397327,1.3968815515231816,1.9195736708097388,0.4277999531980195,3.972312157159457,0.4963365837587596,1.5011953304976209,4.569779659144056,5.6772879691159766,2.6289339763890958
p1k_00230,2.489256333513369,2.222456394315776,1.4294456561517597,0.8878043700902907,1.732850698372932,1.27999528584393,1.381001673255312,1.515031594423632,1.262537899389082,0.95531976532911,2.7520439950718747,0.6795710941297419,1.1209416604235884,2.4224129798751943,2.783654066527164,1.6885341127392188
p1k_00806,4.418774459714277,1.7835684353640304,1.6917336874909508,1.707155587402928,2.3662606954649226,1.322368298346939,1.730846348272418,1.630695658673612,2.485438793628782,0.6141217618450945,2.627489745376666,0.8764569402835171,1.8047476129277489,2.910827976247166,2.8260443628242475,2.510131308916146
p1k_00045,5.67975625738376,1.4227977301770296,1.5955776978647966,1.223680785178195,1.9900123772492928,1.0763595610278998,1.961840262196344,1.5723974137201318,1.677715236750764,0.4951373025745861,3.16263874581794,0.7830654291354548,1.0050810809428732,4.258821627800605,4.2186541687576335,2.693111569756869
p1k_00196,3.6290151555817607,2.2027075966220777,1.864658905758684,1.3409427740665345,1.717941342571606,1.421489517190244,1.7196027607255948,1.4713601189675976,1.8151309459873988,0.6869023017918381,3.430573138773996,0.7909172346597365,1.6207742512990797,3.8961806686680847,4.258084660194629,2.2872138953250407
p1k_00706,5.131420081053922,4.202362529856852,2.265281778692306,1.5543146121029623,2.54363623343424,1.4025282234504668,1.8912619203931769,1.707579037343894,2.273291036388369,1.34346029394274,3.716636933106628,0.7755404322626152,2.0630060352999022,3.5285911593607637,4.059646258241116,2.000257628618023
